filename,label_id,label_text,confidence,all_scores
lat41.402852_lon2.187938_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.9292858839035034,"[0.004793942905962467, 0.05922646448016167, 0.00669361837208271, 0.9292858839035034]"
lat41.398126_lon2.202863_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.5253387689590454,"[0.41555893421173096, 0.5253387689590454, 0.005089558195322752, 0.05401280149817467]"
lat41.398720_lon2.189918_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.7253186106681824,"[0.7253186106681824, 0.26337528228759766, 0.0005940250703133643, 0.010712063871324062]"
lat41.398495_lon2.194230_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.6005698442459106,"[0.6005698442459106, 0.2812839150428772, 0.0029099963139742613, 0.115236297249794]"
lat41.401560_lon2.188009_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.9896270036697388,"[0.001074671046808362, 0.009157992899417877, 0.0001403606147505343, 0.9896270036697388]"
lat41.404689_lon2.181950_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.5803422331809998,"[0.17011581361293793, 0.24914118647575378, 0.0004008001706097275, 0.5803422331809998]"
lat41.406029_lon2.183385_hdg270.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.42416590452194214,"[0.3277543783187866, 0.42416590452194214, 0.0012960395542904735, 0.24678365886211395]"
lat41.406033_lon2.181126_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.9280545711517334,"[0.9280545711517334, 0.03339150547981262, 0.0050211334601044655, 0.03353280946612358]"
lat41.401939_lon2.195132_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.4669967293739319,"[0.42756789922714233, 0.4669967293739319, 0.0003319313400425017, 0.10510347783565521]"
lat41.405492_lon2.195499_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.6188403367996216,"[0.357803612947464, 0.023001236841082573, 0.0003547972592059523, 0.6188403367996216]"
lat41.401942_lon2.196341_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.5160540342330933,"[0.5160540342330933, 0.30907705426216125, 0.004586182069033384, 0.1702827364206314]"
lat41.400327_lon2.189868_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.6257784366607666,"[0.6257784366607666, 0.3053112030029297, 0.0061837756074965, 0.06272658705711365]"
lat41.406473_lon2.179443_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.9793350696563721,"[0.9793350696563721, 0.006395662669092417, 0.0036988083738833666, 0.010570480488240719]"
lat41.400709_lon2.189353_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.6200911402702332,"[0.6200911402702332, 0.3502950668334961, 0.0005836596828885376, 0.029030106961727142]"
lat41.404084_lon2.198894_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.8956818580627441,"[0.8956818580627441, 0.08530821651220322, 0.0033835202921181917, 0.015626361593604088]"
lat41.402468_lon2.202680_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.6755497455596924,"[0.6755497455596924, 0.3015488386154175, 0.0031804523896425962, 0.019720975309610367]"
lat41.404395_lon2.178879_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.6788525581359863,"[0.6788525581359863, 0.2910062372684479, 0.006721034180372953, 0.023420177400112152]"
lat41.399024_lon2.197195_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.9670976400375366,"[0.9670976400375366, 0.02448527328670025, 0.000790176447480917, 0.007626849226653576]"
lat41.402726_lon2.178934_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.6597395539283752,"[0.6597395539283752, 0.0805145800113678, 0.005025159101933241, 0.2547207474708557]"
lat41.402138_lon2.181867_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.6074930429458618,"[0.35091403126716614, 0.040974605828523636, 0.0006182662909850478, 0.6074930429458618]"
lat41.401390_lon2.195003_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.7185677886009216,"[0.7185677886009216, 0.23313847184181213, 0.0006259684450924397, 0.047667745500802994]"
lat41.398578_lon2.183245_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.7677242159843445,"[0.7677242159843445, 0.12825164198875427, 0.011145686730742455, 0.09287846833467484]"
lat41.401586_lon2.195965_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.5509243607521057,"[0.5509243607521057, 0.390958309173584, 0.007910049520432949, 0.050207290798425674]"
lat41.399889_lon2.178091_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.3898693025112152,"[0.20640268921852112, 0.3898693025112152, 0.04936224967241287, 0.3543657958507538]"
lat41.399834_lon2.200617_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.5607067942619324,"[0.25699296593666077, 0.5607067942619324, 0.0070098103024065495, 0.17529040575027466]"
lat41.405016_lon2.198323_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.569287121295929,"[0.569287121295929, 0.42221584916114807, 0.001072274404577911, 0.00742476899176836]"
lat41.403470_lon2.199769_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.8794751167297363,"[0.8794751167297363, 0.11731624603271484, 0.0012184064835309982, 0.001990232151001692]"
lat41.403280_lon2.186378_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.5529279112815857,"[0.5529279112815857, 0.34176966547966003, 0.004003251902759075, 0.10129918158054352]"
lat41.398614_lon2.190931_hdg270.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.7547252178192139,"[0.22752776741981506, 0.7547252178192139, 0.0008539592963643372, 0.01689307577908039]"
lat41.406445_lon2.186190_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.4952291250228882,"[0.4952291250228882, 0.14332492649555206, 0.01661788858473301, 0.3448280394077301]"
lat41.405492_lon2.195499_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.5071961879730225,"[0.5071961879730225, 0.030337681993842125, 0.0006120728212408721, 0.46185407042503357]"
lat41.402685_lon2.181179_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.9073899984359741,"[0.9073899984359741, 0.052046503871679306, 0.0027251827996224165, 0.037838324904441833]"
lat41.398144_lon2.198341_hdg270.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.8596253991127014,"[0.117943175137043, 0.8596253991127014, 0.001358676701784134, 0.021072765812277794]"
lat41.397700_lon2.202286_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.548885703086853,"[0.548885703086853, 0.26639503240585327, 0.015386320650577545, 0.16933292150497437]"
lat41.400902_lon2.190209_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.5611025094985962,"[0.5611025094985962, 0.29969334602355957, 0.003952154889702797, 0.13525201380252838]"
lat41.403935_lon2.181254_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.6993801593780518,"[0.6993801593780518, 0.21323257684707642, 0.011241814121603966, 0.07614550739526749]"
lat41.403646_lon2.185188_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.5640836954116821,"[0.5640836954116821, 0.3274456858634949, 0.00012082530156476423, 0.10834982991218567]"
lat41.404986_lon2.194211_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.468453586101532,"[0.468453586101532, 0.08471421897411346, 0.003386132651939988, 0.44344595074653625]"
lat41.402699_lon2.189515_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.9305410385131836,"[0.020245663821697235, 0.04897052049636841, 0.00024276450858451426, 0.9305410385131836]"
lat41.399902_lon2.196032_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.6499465107917786,"[0.6499465107917786, 0.05833864212036133, 0.007052471861243248, 0.2846623361110687]"
lat41.399851_lon2.189939_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.5138587355613708,"[0.0749710276722908, 0.5138587355613708, 0.0011697589652612805, 0.4100005030632019]"
lat41.404210_lon2.187430_hdg270.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.6831984519958496,"[0.029147950932383537, 0.6831984519958496, 0.0006888152565807104, 0.2869647741317749]"
lat41.403272_lon2.193856_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.5599810481071472,"[0.03794342279434204, 0.5599810481071472, 0.007967705838382244, 0.3941078782081604]"
lat41.404708_lon2.185860_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.8794897198677063,"[0.8794897198677063, 0.11499069631099701, 3.022251075890381e-05, 0.0054894424974918365]"
lat41.405501_lon2.193262_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.6164880990982056,"[0.27003559470176697, 0.6164880990982056, 0.006497968919575214, 0.10697826743125916]"
lat41.403003_lon2.201557_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.9875345230102539,"[0.9875345230102539, 0.007611559703946114, 0.004273356404155493, 0.0005805163527838886]"
lat41.399153_lon2.200325_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.9542563557624817,"[0.03488883748650551, 0.9542563557624817, 0.0005432329489849508, 0.010311528109014034]"
lat41.405433_lon2.191088_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.6830680966377258,"[0.03874729573726654, 0.26779553294181824, 0.01038906630128622, 0.6830680966377258]"
lat41.399512_lon2.193440_hdg270.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.6464726328849792,"[0.3411782681941986, 0.6464726328849792, 0.0009737804066389799, 0.011375341564416885]"
lat41.401082_lon2.180329_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.5050243735313416,"[0.5050243735313416, 0.40532970428466797, 0.014019574038684368, 0.07562635838985443]"
lat41.405810_lon2.196349_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.5724776387214661,"[0.37353718280792236, 0.05380050837993622, 0.00018459686543792486, 0.5724776387214661]"
lat41.399252_lon2.198031_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.9853219985961914,"[0.9853219985961914, 0.012883502058684826, 0.0009934481931850314, 0.0008009987650439143]"
lat41.405433_lon2.191088_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.609168291091919,"[0.26738619804382324, 0.12054131925106049, 0.0029042023234069347, 0.609168291091919]"
lat41.399113_lon2.183727_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.7276940941810608,"[0.7276940941810608, 0.15219208598136902, 0.00024352125183213502, 0.11987028270959854]"
lat41.403480_lon2.182249_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.9723747372627258,"[0.9723747372627258, 0.01754920929670334, 0.001361957867629826, 0.008714040741324425]"
lat41.400287_lon2.178621_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.850778341293335,"[0.850778341293335, 0.08134143799543381, 0.00041325236088596284, 0.06746697425842285]"
lat41.404040_lon2.200131_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.9097732305526733,"[0.9097732305526733, 0.08218751102685928, 0.0007770033553242683, 0.007262251805514097]"
lat41.402302_lon2.199502_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.7071714997291565,"[0.7071714997291565, 0.03809041902422905, 0.0037772932555526495, 0.2509608268737793]"
lat41.403165_lon2.191793_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.5647631883621216,"[0.29419589042663574, 0.5647631883621216, 0.008271229453384876, 0.13276974856853485]"
lat41.397670_lon2.193534_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.8464972972869873,"[0.8464972972869873, 0.14296771585941315, 0.00511208875104785, 0.005422891117632389]"
lat41.404843_lon2.192255_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.9436715841293335,"[0.04424525797367096, 0.011932937428355217, 0.00015020003775134683, 0.9436715841293335]"
lat41.404210_lon2.187430_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.5797913074493408,"[0.04700909182429314, 0.36758723855018616, 0.005612347740679979, 0.5797913074493408]"
lat41.404252_lon2.186371_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.5421735048294067,"[0.0637623742222786, 0.3895852267742157, 0.004478845279663801, 0.5421735048294067]"
lat41.405423_lon2.188878_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.5988244414329529,"[0.020630450919270515, 0.37950363755226135, 0.0010413919808343053, 0.5988244414329529]"
lat41.403094_lon2.180619_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.7726118564605713,"[0.7726118564605713, 0.07161383330821991, 0.002840234199538827, 0.15293404459953308]"
lat41.400163_lon2.186769_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.5639235377311707,"[0.09078352898359299, 0.34243378043174744, 0.002859109081327915, 0.5639235377311707]"
lat41.401596_lon2.180285_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.7058722376823425,"[0.26222169399261475, 0.030568990856409073, 0.0013371316017583013, 0.7058722376823425]"
lat41.400315_lon2.202274_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.4763047695159912,"[0.344203382730484, 0.1782606840133667, 0.0012311891186982393, 0.4763047695159912]"
lat41.405935_lon2.192560_hdg270.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.9505186080932617,"[0.015976179391145706, 0.9505186080932617, 0.001030458020977676, 0.03247474506497383]"
lat41.406214_lon2.189039_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.9810431003570557,"[0.0043049040250480175, 0.0112174516543746, 0.003434611251577735, 0.9810431003570557]"
lat41.398465_lon2.186757_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.5496916174888611,"[0.5496916174888611, 0.280231773853302, 0.0014603639720007777, 0.16861622035503387]"
lat41.405834_lon2.190497_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.6362669467926025,"[0.3528507947921753, 0.6362669467926025, 0.0017580336425453424, 0.009124234318733215]"
lat41.398465_lon2.186757_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.9126091003417969,"[0.0064262934029102325, 0.0797743871808052, 0.0011902375845238566, 0.9126091003417969]"
lat41.404442_lon2.180250_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.4815305471420288,"[0.4815305471420288, 0.26129528880119324, 0.04547799006104469, 0.21169620752334595]"
lat41.402297_lon2.194767_hdg270.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.8015861511230469,"[0.04574533924460411, 0.8015861511230469, 0.00907721184194088, 0.1435912549495697]"
lat41.403326_lon2.202867_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.6180172562599182,"[0.6180172562599182, 0.33413568139076233, 0.0005269036046229303, 0.047320157289505005]"
lat41.406076_lon2.186595_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.7075448632240295,"[0.2428106665611267, 0.04886987805366516, 0.0007746238843537867, 0.7075448632240295]"
lat41.402264_lon2.185729_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.5526501536369324,"[0.5526501536369324, 0.35486507415771484, 0.0011468820739537477, 0.0913378894329071]"
lat41.403049_lon2.192784_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.5785769820213318,"[0.14161746203899384, 0.2488718032836914, 0.030933793634176254, 0.5785769820213318]"
lat41.404066_lon2.188290_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.6170594096183777,"[0.012692512013018131, 0.3662355840206146, 0.004012491554021835, 0.6170594096183777]"
lat41.405768_lon2.187215_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.5919095277786255,"[0.32658687233924866, 0.5919095277786255, 0.0066414810717105865, 0.07486216723918915]"
lat41.399437_lon2.186427_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.7763280272483826,"[0.1571989357471466, 0.7763280272483826, 0.0012211705325171351, 0.06525187939405441]"
lat41.402196_lon2.183950_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.5609846115112305,"[0.5609846115112305, 0.42224279046058655, 0.0018986199283972383, 0.01487396378070116]"
lat41.403101_lon2.188955_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.7712271213531494,"[0.047960687428712845, 0.16765902936458588, 0.013153151609003544, 0.7712271213531494]"
lat41.403638_lon2.188101_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.6124781966209412,"[0.044980499893426895, 0.33830970525741577, 0.004231658298522234, 0.6124781966209412]"
lat41.402886_lon2.187122_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.9391422271728516,"[0.059907861053943634, 0.9391422271728516, 0.0001765687484294176, 0.0007733431993983686]"
lat41.399437_lon2.186427_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.802750289440155,"[0.08835505694150925, 0.10748190432786942, 0.0014127406757324934, 0.802750289440155]"
lat41.397891_lon2.188827_hdg270.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.47985169291496277,"[0.4054119288921356, 0.47985169291496277, 0.020959358662366867, 0.09377705305814743]"
lat41.400269_lon2.184376_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.6318099498748779,"[0.25568509101867676, 0.6318099498748779, 0.006864343304187059, 0.10564062744379044]"
lat41.398920_lon2.181510_hdg90.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.5621247291564941,"[0.2906286120414734, 0.10383695363998413, 0.04340969771146774, 0.5621247291564941]"
lat41.403981_lon2.183868_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.9410417675971985,"[0.9410417675971985, 0.04978233948349953, 0.0005898868548683822, 0.008586089126765728]"
lat41.401943_lon2.200280_hdg270.jpg,3,"an open public space such as a plaza, park, or square, with no visible buildings in the frame, featuring trees or sky",0.4584062099456787,"[0.45113661885261536, 0.041794899851083755, 0.04866229370236397, 0.4584062099456787]"
lat41.402525_lon2.182593_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.7000625133514404,"[0.7000625133514404, 0.23295670747756958, 0.005885315127670765, 0.0610954575240612]"
lat41.405684_lon2.201923_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.7329587340354919,"[0.7329587340354919, 0.19122888147830963, 0.00202364893630147, 0.07378873974084854]"
lat41.404084_lon2.198894_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.9718137383460999,"[0.9718137383460999, 0.018244406208395958, 0.006249556317925453, 0.003692252328619361]"
lat41.400612_lon2.193351_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.5253292918205261,"[0.5253292918205261, 0.18402038514614105, 0.010634930804371834, 0.28001534938812256]"
lat41.401291_lon2.194206_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.8220874071121216,"[0.8220874071121216, 0.09248139709234238, 0.005474199075251818, 0.07995694130659103]"
lat41.400576_lon2.199627_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.808822512626648,"[0.808822512626648, 0.08564023673534393, 0.004868075717240572, 0.10066913813352585]"
lat41.401004_lon2.179060_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.8076736330986023,"[0.8076736330986023, 0.1522970199584961, 0.007067540194839239, 0.03296186402440071]"
lat41.398144_lon2.198341_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.9756864905357361,"[0.9756864905357361, 0.013303951360285282, 0.0002281526249134913, 0.010781330987811089]"
lat41.403154_lon2.198046_hdg90.jpg,0,historic or traditional European buildings made of brick or stone,0.4586358368396759,"[0.4586358368396759, 0.44444793462753296, 0.0626586526632309, 0.03425763547420502]"
lat41.403420_lon2.185735_hdg90.jpg,1,"modern buildings with glass, metal, concrete or painted facade",0.3871079683303833,"[0.3772185444831848, 0.3871079683303833, 0.0022202515974640846, 0.2334531843662262]"
lat41.405328_lon2.178009_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.7435342073440552,"[0.7435342073440552, 0.1368509829044342, 0.003337436355650425, 0.11627736687660217]"
lat41.404140_lon2.190858_hdg270.jpg,0,historic or traditional European buildings made of brick or stone,0.6992387175559998,"[0.6992387175559998, 0.2702987790107727, 0.00018295581685379148, 0.030279578641057014]"
